batch,context_len,kv_len,hit_rate,bench_miss_mask,synthetic_cache_pattern,flashinfer_ms,flashinfer_run_event_ms,flashinfer_plan_run_event_ms,flashinfer_plan_run_wall_ms,mac_ms,mac_event_ms,mac_wall_ms,mac_speedup_vs_flashinfer,tile_tokens,complete_rows,group_tail_rows,hit_tail_rows,fallback_reduce_groups,balanced_tile_tokens,non_hit_groups,full_fallback_groups,max_full_fallback_reduce_chunks,max_mixed_reduce_chunks,miss_head_count,miss_count_0_groups,miss_count_1_groups,miss_count_2_groups,miss_count_3_groups,miss_count_4_groups,mixed_miss1_groups,mixed_miss2_groups,mixed_miss3_groups,full_miss_groups,scheduled_head_slot_tokens,actual_head_tokens,active_miss_head_tokens,mixed_scheduled_head_slot_tokens,mixed_actual_head_tokens,mixed_active_miss_head_tokens,mixed_unused_head_slot_ratio,complete_group_rows,complete_head_rows,complete_mixed_z2_rows,complete_full_group_rows,complete_mixed_group_rows,complete_mac_hit_group_rows,estimated_materialized_partial_rect_states,estimated_active_partial_rect_states,estimated_inactive_partial_rect_states,estimated_inactive_partial_rect_state_ratio,estimated_partial_rect_states,estimated_partial_rect_bytes,estimated_phase4_rect_state_reads,estimated_phase4_rect_read_bytes,estimated_active_phase4_rect_state_reads,estimated_inactive_phase4_rect_state_reads,estimated_inactive_phase4_rect_read_ratio,miss_mask_hist,group_task_miss_mask_hist,phase_order,match_pct,prepare_pct,complete_pct,reduce_pct_detail,reduce_sync_wait_pct,reduce_compute_pct,tail_pct_detail,fallback_group_merge_pct,merge_write_pct,cache_subtract_pct
1,126976,126977,0.6,,faithful,0.1913242662946383,0.19089120229085285,0.19089120229085285,0.1913242662946383,0.26677928399294615,0.26631147066752114,0.26677928399294615,0.7171631298766702,32,947,16,0,4,434,4,3,4,5,13,4,1,0,0,3,1,0,0,3,2028560,1648589,1647373,506884,126913,126721,0.7496212124824524,931,16,1,639,0,0,3740,2576,1164,0.31122994652406416,3740,1929840,84,43344,72,12,0.14285714285714285,0:4;8:1;15:3,8:1;15:639,,,,,,,,,,,
1,126976,126977,0.7,,faithful,0.1913242662946383,0.19089120229085285,0.19089120229085285,0.1913242662946383,0.27616171864792705,0.2757312138875326,0.27616171864792705,0.692797927357027,32,1066,16,0,4,620,4,2,5,4,10,4,2,0,0,2,2,0,0,2,2028560,1268618,1267210,1013768,253826,253442,0.7496212124824524,1050,16,2,640,0,0,4216,2584,1632,0.3870967741935484,4216,2175456,88,45408,70,18,0.20454545454545456,0:4;1:1;8:1;15:2,1:1;8:1;15:640,,,,,,,,,,,
1,126976,126977,0.8,,faithful,0.1913242662946383,0.19089120229085285,0.19089120229085285,0.1913242662946383,0.2543981497486432,0.25389919281005857,0.2543981497486432,0.7520662649617352,32,972,16,0,3,558,3,1,8,4,6,5,2,0,0,1,2,0,0,1,1521932,761990,760326,1013768,253826,253442,0.7496212124824524,952,20,4,496,0,0,3828,2014,1814,0.47387669801462906,3828,1975248,84,43344,66,18,0.21428571428571427,0:5;1:1;8:1;15:1,1:2;8:2;15:496,,,,,,,,,,,
1,126976,126977,0.875,,faithful,0.1913242662946383,0.19089120229085285,0.19089120229085285,0.1913242662946383,0.21853835011521974,0.21810132662455242,0.21853835011521974,0.875472273830962,32,536,16,0,2,496,2,0,0,8,4,6,1,0,1,0,1,0,1,0,1015304,508676,506884,1013768,507140,506884,0.49974748492240906,512,24,257,0,0,0,2072,797,1275,0.6153474903474904,2072,1069152,88,45408,60,28,0.3181818181818182,0:6;7:1;8:1,7:256;8:1,,,,,,,,,,,
1,126976,126977,0.9,,faithful,0.1913242662946383,0.19089120229085285,0.19089120229085285,0.1913242662946383,0.18999919993802905,0.1895349343617757,0.18999919993802905,1.0069740628225878,32,536,16,0,2,496,2,0,0,8,3,6,1,1,0,0,1,1,0,0,1015304,382019,380163,1013768,380483,380163,0.6246843338012695,512,24,2,0,0,0,2072,32,2040,0.9845559845559846,2072,1069152,88,45408,53,35,0.3977272727272727,0:6;3:1;8:1,3:1;8:1,,,,,,,,,,,
1,126976,126977,0.95,,faithful,0.1913242662946383,0.19089120229085285,0.19089120229085285,0.1913242662946383,0.18748388392850757,0.18701173464457194,0.18748388392850757,1.0204837999174114,32,536,16,0,2,496,2,0,0,8,2,6,2,0,0,0,2,0,0,0,1015304,255362,253442,1013768,253826,253442,0.7496212124824524,512,24,2,0,0,0,2072,32,2040,0.9845559845559846,2072,1069152,88,45408,46,42,0.4772727272727273,0:6;1:1;8:1,1:1;8:1,,,,,,,,,,,
1,126976,126977,0.96875,,faithful,0.1913242662946383,0.19089120229085285,0.19089120229085285,0.1913242662946383,0.16826145195712647,0.1678101380666097,0.16826145195712647,1.1370653472275296,32,537,16,0,1,249,1,0,0,16,1,7,1,0,0,0,1,0,0,0,508676,128705,126721,506884,126913,126721,0.7496212124824524,509,28,1,0,0,0,2064,32,2032,0.9844961240310077,2064,1065024,92,47472,47,45,0.4891304347826087,0:7;8:1,8:1,,,,,,,,,,,
1,126976,126977,1.0,,faithful,0.1913242662946383,0.19089120229085285,0.19089120229085285,0.1913242662946383,0.06960813576976459,0.0691813309987386,0.06960813576976459,2.748590580380736,32,64,16,0,0,32,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2048,2048,0,0,0,0,0.0,0,64,0,0,0,0,64,64,0,0.0,64,33024,64,33024,64,0,0.0,0:8,,,,,,,,,,,,
16,32768,32769,0.0,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,1.4843995488869648,1.4838645935058594,1.4843995488869648,0.5113349389426259,32,512,256,0,128,8129,128,128,1,0,512,0,0,0,0,128,0,0,0,128,16646656,16646656,16646656,0,0,0,0.0,512,0,0,512,0,0,2048,2048,0,0.0,2048,1056768,512,264192,512,0,0.0,15:128,15:512,,,,,,,,,,,
16,32768,32769,0.1,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,2.0656848481545844,2.06516482035319,2.0656848481545844,0.3674448952727064,32,661,256,0,116,865,116,115,1,1,461,12,1,0,0,115,1,0,0,115,15089104,14991757,14988493,130052,32705,32513,0.7485236525535583,613,48,1,575,0,0,2500,2352,148,0.0592,2500,1290000,512,264192,512,0,0.0,0:12;8:1;15:115,8:1;15:575,,,,,,,,,,,
16,32768,32769,0.2,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,2.014298050198704,2.013700739542643,2.014298050198704,0.3768187893652095,32,760,256,0,102,1273,104,102,1,0,410,24,2,0,0,102,2,0,0,102,13531552,13336858,13330330,260104,65410,65026,0.7485236525535583,664,96,2,612,0,0,2752,2552,200,0.07267441860465117,2752,1420032,712,367392,562,150,0.21067415730337077,0:24;1:1;8:1;15:102,1:1;8:1;15:612,,,,,,,,,,,
16,32768,32769,0.3,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,1.703714133085062,1.703164800008138,1.703714133085062,0.4455121536863377,32,726,256,0,89,1545,91,89,1,0,358,37,2,0,0,89,2,0,0,89,11844204,11649510,11639654,260104,65410,65026,0.7485236525535583,578,148,2,534,0,0,2460,2292,168,0.06829268292682927,2460,1269360,680,350880,554,126,0.18529411764705883,0:37;1:1;8:1;15:89,1:1;8:1;15:534,,,,,,,,,,,
16,32768,32769,0.4,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,1.4939385000616312,1.4933775583902995,1.4939385000616312,0.5080700126981564,32,782,256,0,76,1340,78,76,1,0,307,50,1,1,0,76,1,1,0,76,10156856,9994611,9981491,260104,97859,97539,0.6237697005271912,582,200,2,532,0,0,2528,2336,192,0.0759493670886076,2528,1304448,704,363264,584,120,0.17045454545454544,0:50;3:1;8:1;15:76,3:1;8:1;15:532,,,,,,,,,,,
16,32768,32769,0.5,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,1.1099518820022543,1.109393564860026,1.1099518820022543,0.6838362680437674,32,1003,256,0,63,1136,65,63,2,0,256,63,1,0,1,63,1,0,1,63,8469508,8339712,8323328,260104,130308,130052,0.49901577830314636,751,252,2,693,0,0,3256,3032,224,0.0687960687960688,3256,1680096,988,509808,876,112,0.11336032388663968,0:63;7:1;8:1;15:63,7:1;8:1;15:693,,,,,,,,,,,
16,32768,32769,0.6,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,0.948053835115085,0.9475269317626953,0.948053835115085,0.8006141893877144,32,1004,256,0,52,883,52,51,2,1,205,76,1,0,0,51,1,0,0,51,6782160,6684813,6665165,130052,32705,32513,0.7485236525535583,700,304,1,663,0,0,3104,2960,144,0.04639175257731959,3104,1601664,716,369456,716,0,0.0,0:76;8:1;15:51,8:1;15:663,,,,,,,,,,,
16,32768,32769,0.7,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,0.8625823655165732,0.8620981216430664,0.8625823655165732,0.8799453629474809,32,1086,256,0,40,742,40,38,3,1,154,88,2,0,0,38,2,0,0,38,5224608,5029914,5007002,260104,65410,65026,0.7485236525535583,734,352,2,646,0,0,3288,2944,344,0.10462287104622871,3288,1696608,816,421056,816,0,0.0,0:88;1:1;8:1;15:38,1:1;8:1;15:646,,,,,,,,,,,
16,32768,32769,0.8,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,0.7113399488540987,0.7108495712280274,0.7113399488540987,1.0670360267538688,32,1176,256,0,27,537,27,25,1,1,102,101,2,0,0,25,2,0,0,25,3537260,3342566,3316326,260104,65410,65026,0.7485236525535583,772,404,2,650,0,0,3492,3012,480,0.13745704467353953,3492,1801872,512,264192,512,0,0.0,0:101;1:1;8:1;15:25,1:1;8:1;15:650,,,,,,,,,,,
16,32768,32769,0.875,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,0.5213374466014405,0.5208293279012044,0.5213374466014405,1.455919496373427,32,1261,256,0,17,380,17,15,1,2,64,111,1,0,1,15,1,0,1,15,2239300,2109504,2080832,260104,130308,130052,0.49901577830314636,817,444,2,645,0,0,3712,3032,680,0.18318965517241378,3712,1915392,520,268320,516,4,0.007692307692307693,0:111;7:1;8:1;15:15,7:1;8:1;15:645,,,,,,,,,,,
16,32768,32769,0.9,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,0.5358472000807524,0.5333205223083496,0.5358472000807524,1.4164958827482765,32,1300,256,0,14,332,14,12,1,2,51,114,1,1,0,12,1,1,0,12,1849912,1687667,1658163,260104,97859,97539,0.6237697005271912,844,456,2,648,0,0,3832,3056,776,0.20250521920668058,3832,1977312,520,268320,515,5,0.009615384615384616,0:114;3:1;8:1;15:12,3:1;8:1;15:648,,,,,,,,,,,
16,32768,32769,0.95,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,0.4581188860659798,0.457588799794515,0.4581188860659798,1.656830521034796,32,1396,256,0,8,238,8,6,2,3,26,120,2,0,0,6,2,0,0,6,1071136,876442,845338,260104,65410,65026,0.7485236525535583,916,480,2,642,0,0,4144,3056,1088,0.2625482625482625,4144,2138304,552,284832,540,12,0.021739130434782608,0:120;1:1;8:1;15:6,1:1;8:1;15:642,,,,,,,,,,,
16,32768,32769,0.96875,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,0.4377097318259378,0.4372048060099284,0.4377097318259378,1.7340837945965892,32,1218,256,0,5,191,5,3,2,3,16,123,1,0,1,3,1,0,1,3,681748,551952,520208,260104,130308,130052,0.49901577830314636,726,492,4,384,0,0,3396,2044,1352,0.39811542991755006,3396,1752336,540,278640,532,8,0.014814814814814815,0:123;7:1;8:1;15:3,7:2;8:2;15:384,,,,,,,,,,,
16,32768,32769,1.0,,faithful,0.7590253526965777,0.7585242589314779,0.7585242589314779,0.7590253526965777,0.29657119885087013,0.2960912068684896,0.29657119885087013,2.5593360233144256,32,1024,256,0,0,32,0,0,0,0,0,128,0,0,0,0,0,0,0,0,32768,32768,0,0,0,0,0.0,0,1024,0,0,0,0,1024,1024,0,0.0,1024,528384,1024,528384,1024,0,0.0,0:128,,,,,,,,,,,,
16,65536,65537,0.0,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,2.6555385479393103,2.653912099202474,2.6555385479393103,0.5741881061017149,32,512,256,0,128,16321,128,128,1,0,512,0,0,0,0,128,0,0,0,128,33423872,33423872,33423872,0,0,0,0.0,512,0,0,512,0,0,2048,2048,0,0.0,2048,1056768,512,264192,512,0,0.0,15:128,15:512,,,,,,,,,,,
16,65536,65537,0.1,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,3.8158444648919008,3.8149253845214846,3.8158444648919008,0.39959140461574505,32,661,256,0,116,1735,116,115,1,1,461,12,1,0,0,115,1,0,0,115,30293456,30097805,30094541,261124,65473,65281,0.7492647171020508,613,48,1,575,0,0,2500,2352,148,0.0592,2500,1290000,512,264192,512,0,0.0,0:12;8:1;15:115,8:1;15:575,,,,,,,,,,,
16,65536,65537,0.2,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,3.7152113509364426,3.7131930033365887,3.7152113509364426,0.41041504923725014,32,760,256,0,102,2553,104,102,1,0,410,24,2,0,0,102,2,0,0,102,27163040,26771738,26765210,522248,130946,130562,0.7492647171020508,664,96,2,612,0,0,2752,2552,200,0.07267441860465117,2752,1420032,712,367392,562,150,0.21067415730337077,0:24;1:1;8:1;15:102,1:1;8:1;15:612,,,,,,,,,,,
16,65536,65537,0.3,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,3.0956801182279983,3.0949984232584637,3.0956801182279983,0.492550454597412,32,726,256,0,89,3097,91,89,1,0,358,37,2,0,0,89,2,0,0,89,23771756,23380454,23370598,522248,130946,130562,0.7492647171020508,578,148,2,534,0,0,2460,2292,168,0.06829268292682927,2460,1269360,680,350880,554,126,0.18529411764705883,0:37;1:1;8:1;15:89,1:1;8:1;15:534,,,,,,,,,,,
16,65536,65537,0.4,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,2.6233787027498088,2.622733306884766,2.6233787027498088,0.5812270443162123,32,782,256,0,76,2684,78,76,1,0,307,50,1,1,0,76,1,1,0,76,20380472,20054387,20041267,522248,196163,195843,0.624387264251709,582,200,2,532,0,0,2528,2336,192,0.0759493670886076,2528,1304448,704,363264,584,120,0.17045454545454544,0:50;3:1;8:1;15:76,3:1;8:1;15:532,,,,,,,,,,,
16,65536,65537,0.5,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,1.926250468629102,1.925610605875651,1.926250468629102,0.7915786001633236,32,1003,256,0,63,2272,65,63,2,0,256,63,1,0,1,63,1,0,1,63,16989188,16728320,16711936,522248,261380,261124,0.4995098114013672,751,252,2,693,0,0,3256,3032,224,0.0687960687960688,3256,1680096,988,509808,876,112,0.11336032388663968,0:63;7:1;8:1;15:63,7:1;8:1;15:693,,,,,,,,,,,
16,65536,65537,0.6,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,1.5928002811657886,1.592139689127604,1.5928002811657886,0.9572943121314418,32,1005,256,0,52,1763,52,51,2,1,205,76,1,0,0,51,1,0,0,51,13597904,13402253,13382605,261124,65473,65281,0.7492647171020508,701,304,2,663,0,0,3108,2961,147,0.0472972972972973,3108,1603728,716,369456,716,0,0.0,0:76;8:1;15:51,8:2;15:663,,,,,,,,,,,
16,65536,65537,0.7,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,1.3490534659164648,1.348474629720052,1.3490534659164648,1.1302581313821605,32,1088,256,0,40,1478,40,38,3,1,154,88,2,0,0,38,2,0,0,38,10467488,10076186,10053274,522248,130946,130562,0.7492647171020508,736,352,2,646,0,0,3296,2944,352,0.10679611650485436,3296,1700736,816,421056,816,0,0.0,0:88;1:1;8:1;15:38,1:1;8:1;15:646,,,,,,,,,,,
16,65536,65537,0.8,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,1.0714517013790708,1.0699588775634765,1.0714517013790708,1.4230960178221945,32,1178,256,0,27,1065,27,25,1,1,102,101,2,0,0,25,2,0,0,25,7076204,6684902,6658662,522248,130946,130562,0.7492647171020508,774,404,2,650,0,0,3500,3012,488,0.13942857142857143,3500,1806000,512,264192,512,0,0.0,0:101;1:1;8:1;15:25,1:1;8:1;15:650,,,,,,,,,,,
16,65536,65537,0.875,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,0.7166912818017105,0.715993054707845,0.7166912818017105,2.12752504214672,32,1265,256,0,17,748,17,15,1,2,64,111,1,0,1,15,1,0,1,15,4467524,4206656,4177984,522248,261380,261124,0.4995098114013672,821,444,2,645,0,0,3728,3032,696,0.18669527896995708,3728,1923648,520,268320,516,4,0.007692307692307693,0:111;7:1;8:1;15:15,7:1;8:1;15:645,,,,,,,,,,,
16,65536,65537,0.9,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,0.695466750767082,0.6949418385823568,0.695466750767082,2.1924536979511657,32,1306,256,0,14,652,14,12,1,2,51,114,1,1,0,12,1,1,0,12,3684920,3358835,3329331,522248,196163,195843,0.624387264251709,850,456,2,648,0,0,3856,3056,800,0.2074688796680498,3856,1989696,520,268320,515,5,0.009615384615384616,0:114;3:1;8:1;15:12,3:1;8:1;15:648,,,,,,,,,,,
16,65536,65537,0.95,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,0.5426019507770737,0.5413461049397786,0.5426019507770737,2.8101237884192956,32,1406,256,0,8,462,8,6,2,3,26,120,2,0,0,6,2,0,0,6,2119712,1728410,1697306,522248,130946,130562,0.7492647171020508,926,480,2,642,0,0,4184,3056,1128,0.2695984703632887,4184,2158944,552,284832,540,12,0.021739130434782608,0:120;1:1;8:1;15:6,1:1;8:1;15:642,,,,,,,,,,,
16,65536,65537,0.96875,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,0.4955819497505824,0.49506292343139646,0.4955819497505824,3.0767437157240387,32,1487,256,0,5,367,5,3,4,3,16,123,1,0,1,3,1,0,1,3,1337108,1076240,1044496,522248,261380,261124,0.4995098114013672,995,492,2,639,0,0,4472,3056,1416,0.31663685152057247,4472,2307552,564,291024,556,8,0.014184397163120567,0:123;7:1;8:1;15:3,7:1;8:1;15:639,,,,,,,,,,,
16,65536,65537,1.0,,faithful,1.5247786495213707,1.524242146809896,1.524242146809896,1.5247786495213707,0.29726089754452306,0.29680105845133464,0.29726089754452306,5.129428936387413,32,1024,256,0,0,32,0,0,0,0,0,128,0,0,0,0,0,0,0,0,32768,32768,0,0,0,0,0.0,0,1024,0,0,0,0,1024,1024,0,0.0,1024,528384,1024,528384,1024,0,0.0,0:128,,,,,,,,,,,,
16,98304,98305,0.0,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,3.8321058498695493,3.8313003540039063,3.8321058498695493,0.6009958766074529,32,512,256,0,128,24513,128,128,1,0,512,0,0,0,0,128,0,0,0,128,50201088,50201088,50201088,0,0,0,0.0,512,0,0,512,0,0,2048,2048,0,0.0,2048,1056768,512,264192,512,0,0.0,15:128,15:512,,,,,,,,,,,
16,98304,98305,0.1,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,5.565254933511217,5.563172912597656,5.565254933511217,0.41383186251305193,32,661,256,0,116,2606,116,115,1,1,461,12,1,0,0,115,1,0,0,115,45497808,45203853,45200589,392196,98241,98049,0.7495104670524597,613,48,1,575,0,0,2500,2352,148,0.0592,2500,1290000,512,264192,512,0,0.0,0:12;8:1;15:115,8:1;15:575,,,,,,,,,,,
16,98304,98305,0.2,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,5.522301668922107,5.520914713541667,5.522301668922107,0.4170507068557945,32,760,256,0,102,3833,104,102,1,0,410,24,2,0,0,102,2,0,0,102,40794528,40206618,40200090,784392,196482,196098,0.7495104670524597,664,96,2,612,0,0,2752,2552,200,0.07267441860465117,2752,1420032,712,367392,562,150,0.21067415730337077,0:24;1:1;8:1;15:102,1:1;8:1;15:612,,,,,,,,,,,
16,98304,98305,0.3,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,4.514018713962287,4.512885538736979,4.514018713962287,0.5102060847402459,32,726,256,0,89,4649,91,89,1,0,358,37,2,0,0,89,2,0,0,89,35699308,35111398,35101542,784392,196482,196098,0.7495104670524597,578,148,2,534,0,0,2460,2292,168,0.06829268292682927,2460,1269360,680,350880,554,126,0.18529411764705883,0:37;1:1;8:1;15:89,1:1;8:1;15:534,,,,,,,,,,,
16,98304,98305,0.4,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,3.766771980250875,3.766057586669922,3.766771980250875,0.611420023980721,32,782,256,0,76,4028,78,76,1,0,307,50,1,1,0,76,1,1,0,76,30604088,30114163,30101043,784392,294467,294147,0.6245920658111572,582,200,2,532,0,0,2528,2336,192,0.0759493670886076,2528,1304448,704,363264,584,120,0.17045454545454544,0:50;3:1;8:1;15:76,3:1;8:1;15:532,,,,,,,,,,,
16,98304,98305,0.5,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,2.7175790475060544,2.716949208577474,2.7175790475060544,0.8474748201375979,32,1003,256,0,63,3408,65,63,2,0,256,63,1,0,1,63,1,0,1,63,25508868,25116928,25100544,784392,392452,392196,0.49967363476753235,751,252,2,693,0,0,3256,3032,224,0.0687960687960688,3256,1680096,988,509808,876,112,0.11336032388663968,0:63;7:1;8:1;15:63,7:1;8:1;15:693,,,,,,,,,,,
16,98304,98305,0.6,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,2.225740832121422,2.22520751953125,2.225740832121422,1.0347475237266335,32,1005,256,0,52,2643,52,51,2,1,205,76,1,0,0,51,1,0,0,51,20413648,20119693,20100045,392196,98241,98049,0.7495104670524597,701,304,1,663,0,0,3108,2960,148,0.047619047619047616,3108,1603728,716,369456,716,0,0.0,0:76;8:1;15:51,8:1;15:663,,,,,,,,,,,
16,98304,98305,0.7,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,1.8329178332351148,1.8323280334472656,1.8329178332351148,1.256510124313616,32,1088,256,0,40,2214,40,38,3,1,154,88,2,0,0,38,2,0,0,38,15710368,15122458,15099546,784392,196482,196098,0.7495104670524597,736,352,2,646,0,0,3296,2944,352,0.10679611650485436,3296,1700736,816,421056,816,0,0.0,0:88;1:1;8:1;15:38,1:1;8:1;15:646,,,,,,,,,,,
16,98304,98305,0.8,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,1.4088594820350409,1.4083119710286458,1.4088594820350409,1.6347122220934283,32,1178,256,0,27,1593,27,25,1,1,102,101,2,0,0,25,2,0,0,25,10615148,10027238,10000998,784392,196482,196098,0.7495104670524597,774,404,2,650,0,0,3500,3012,488,0.13942857142857143,3500,1806000,512,264192,512,0,0.0,0:101;1:1;8:1;15:25,1:1;8:1;15:650,,,,,,,,,,,
16,98304,98305,0.875,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,0.9086039188938836,0.9081071853637696,0.9086039188938836,2.5347456318465165,32,1265,256,0,17,1116,17,15,1,2,64,111,1,0,1,15,1,0,1,15,6695748,6303808,6275136,784392,392452,392196,0.49967363476753235,821,444,2,645,0,0,3728,3032,696,0.18669527896995708,3728,1923648,520,268320,516,4,0.007692307692307693,0:111;7:1;8:1;15:15,7:1;8:1;15:645,,,,,,,,,,,
16,98304,98305,0.9,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,0.8470284674937526,0.8465199788411458,0.8470284674937526,2.719011111054405,32,1306,256,0,14,972,14,12,1,2,51,114,1,1,0,12,1,1,0,12,5519928,5030003,5000499,784392,294467,294147,0.6245920658111572,850,456,2,648,0,0,3856,3056,800,0.2074688796680498,3856,1989696,520,268320,515,5,0.009615384615384616,0:114;3:1;8:1;15:12,3:1;8:1;15:648,,,,,,,,,,,
16,98304,98305,0.95,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,0.6261982993843654,0.6255968093872071,0.6261982993843654,3.6778761883561897,32,1408,256,0,8,686,8,6,2,3,26,120,2,0,0,6,2,0,0,6,3168288,2580378,2549274,784392,196482,196098,0.7495104670524597,928,480,2,642,0,0,4192,3056,1136,0.27099236641221375,4192,2163072,552,284832,540,12,0.021739130434782608,0:120;1:1;8:1;15:6,1:1;8:1;15:642,,,,,,,,,,,
16,98304,98305,0.96875,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,0.5571008659899235,0.5565935770670573,0.5571008659899235,4.134044578090021,32,1496,256,0,5,543,5,3,4,3,16,123,1,0,1,3,1,0,1,3,1992468,1600528,1568784,784392,392452,392196,0.49967363476753235,1004,492,2,642,0,0,4508,3068,1440,0.3194321206743567,4508,2326128,564,291024,556,8,0.014184397163120567,0:123;7:1;8:1;15:3,7:1;8:1;15:642,,,,,,,,,,,
16,98304,98305,1.0,,faithful,2.303079814494898,2.302506764729818,2.302506764729818,2.303079814494898,0.29812613502144814,0.2976549466451009,0.29812613502144814,7.725185899348299,32,1024,256,0,0,32,0,0,0,0,0,128,0,0,0,0,0,0,0,0,32768,32768,0,0,0,0,0.0,0,1024,0,0,0,0,1024,1024,0,0.0,1024,528384,1024,528384,1024,0,0.0,0:128,,,,,,,,,,,,
16,126976,126977,0.0,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,4.673111399946113,4.671766153971354,4.673111399946113,0.6345793012739087,32,4224,256,0,128,3841,128,128,1,0,512,0,0,0,0,128,0,0,0,128,64881152,64881152,64881152,0,0,0,0.0,4224,0,0,4224,0,0,16896,16896,0,0.0,16896,8718336,512,264192,512,0,0.0,15:128,15:4224,,,,,,,,,,,
16,126976,126977,0.1,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,7.110890350304544,7.109366861979167,7.110890350304544,0.4170307262333102,32,661,256,0,116,3367,116,115,1,1,461,12,1,0,0,115,1,0,0,115,58801616,58421645,58418381,506884,126913,126721,0.7496212124824524,613,48,1,575,0,0,2500,2352,148,0.0592,2500,1290000,512,264192,512,0,0.0,0:12;8:1;15:115,8:1;15:575,,,,,,,,,,,
16,126976,126977,0.2,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,7.109073580553134,7.108194986979167,7.109073580553134,0.4171373011337166,32,760,256,0,102,4953,104,102,1,0,410,24,2,0,0,102,2,0,0,102,52722080,51962138,51955610,1013768,253826,253442,0.7496212124824524,664,96,2,612,0,0,2752,2552,200,0.07267441860465117,2752,1420032,712,367392,562,150,0.21067415730337077,0:24;1:1;8:1;15:102,1:1;8:1;15:612,,,,,,,,,,,
16,126976,126977,0.3,,faithful,2.9654597669529417,2.9648409525553387,2.9648409525553387,2.9654597669529417,5.747051750464986,5.745299784342448,5.747051750464986,0.5159967050432442,32,726,256,0,89,6007,91,89,1,0,358,37,2,0,0,89,2,0,0,89,46135916,45375974,45366118,1013768,253826,253442,0.7496212124824524,578,148,2,534,0,0,2460,2292,168,0.06829268292682927,2460,1269360,680,350880,554,126,0.18529411764705883,0:37;1:1;8:1;15:89,1:1;8:1;15:534,,,,,,,,,,,
