batch,context_len,kv_len,hit_rate,bench_miss_mask,synthetic_cache_pattern,flashinfer_ms,flashinfer_run_event_ms,flashinfer_plan_run_event_ms,flashinfer_plan_run_wall_ms,mac_ms,mac_event_ms,mac_wall_ms,mac_speedup_vs_flashinfer,tile_tokens,complete_rows,group_tail_rows,hit_tail_rows,fallback_reduce_groups,balanced_tile_tokens,non_hit_groups,full_fallback_groups,max_full_fallback_reduce_chunks,max_mixed_reduce_chunks,miss_head_count,miss_count_0_groups,miss_count_1_groups,miss_count_2_groups,miss_count_3_groups,miss_count_4_groups,mixed_miss1_groups,mixed_miss2_groups,mixed_miss3_groups,full_miss_groups,scheduled_head_slot_tokens,actual_head_tokens,active_miss_head_tokens,mixed_scheduled_head_slot_tokens,mixed_actual_head_tokens,mixed_active_miss_head_tokens,mixed_unused_head_slot_ratio,complete_group_rows,complete_head_rows,complete_mixed_z2_rows,complete_full_group_rows,complete_mixed_group_rows,complete_mac_hit_group_rows,estimated_materialized_partial_rect_states,estimated_active_partial_rect_states,estimated_inactive_partial_rect_states,estimated_inactive_partial_rect_state_ratio,estimated_partial_rect_states,estimated_partial_rect_bytes,estimated_phase4_rect_state_reads,estimated_phase4_rect_read_bytes,estimated_active_phase4_rect_state_reads,estimated_inactive_phase4_rect_state_reads,estimated_inactive_phase4_rect_read_ratio,miss_mask_hist,group_task_miss_mask_hist,phase_order,match_pct,prepare_pct,complete_pct,reduce_pct_detail,reduce_sync_wait_pct,reduce_compute_pct,tail_pct_detail,fallback_group_merge_pct,merge_write_pct,cache_subtract_pct
1,32768,32769,0.9,,faithful,0.059748332326610885,0.05911519924799601,0.05911519924799601,0.059748332326610885,0.14443393253410855,0.14400053024291992,0.14443393253410855,0.4136724056343278,32,272,8,0,2,255,2,0,0,4,3,2,1,1,0,0,1,1,0,0,521232,99395,97539,520208,98371,97539,0.8109006285667419,256,16,2,0,0,0,2064,32,2032,0.9844961240310077,2064,1065024,80,41280,41,39,0.4875,0:2;3:1;128:1,3:1;128:1,,,,,,,,,,,
1,32768,32769,0.95,,faithful,0.059748332326610885,0.05911519924799601,0.05911519924799601,0.059748332326610885,0.143316516187042,0.14286293983459472,0.143316516187042,0.4168977443509267,32,272,8,0,2,255,2,0,0,4,2,2,2,0,0,0,2,0,0,0,521232,66946,65026,520208,65922,65026,0.8732776045799255,256,16,2,0,0,0,2064,32,2032,0.9844961240310077,2064,1065024,80,41280,38,42,0.525,0:2;1:1;128:1,1:1;128:1,,,,,,,,,,,
1,32768,32769,0.96875,,faithful,0.059748332326610885,0.05911519924799601,0.05911519924799601,0.059748332326610885,0.11397964941958587,0.11353387037913004,0.11397964941958587,0.5242017555841327,32,279,8,0,1,128,1,0,0,8,1,3,1,0,0,0,1,0,0,0,261640,34497,32513,260104,32961,32513,0.8732776045799255,255,24,2,0,0,0,2064,40,2024,0.9806201550387597,2064,1065024,88,45408,39,49,0.5568181818181818,0:3;128:1,128:2,,,,,,,,,,,
1,32768,32769,1.0,,faithful,0.059748332326610885,0.05911519924799601,0.05911519924799601,0.059748332326610885,0.06783916614949703,0.06742026805877685,0.06783916614949703,0.8807350637969754,32,64,8,0,0,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2048,2048,0,0,0,0,0.0,0,64,0,0,0,0,64,64,0,0.0,64,33024,64,33024,64,0,0.0,0:4,,,,,,,,,,,,
1,65536,65537,0.0,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.20802385018517575,0.20535626411437988,0.20802385018517575,0.4578534192464472,32,256,8,0,4,1021,4,4,1,0,32,0,0,0,0,0,0,0,0,4,2088992,2088992,2088992,0,0,0,0.0,256,0,0,256,0,0,2048,2048,0,0.0,2048,1056768,32,16512,32,0,0.0,255:4,255:256,,,,,,,,,,,
1,65536,65537,0.1,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.23394766806935272,0.23346506754557292,0.23394766806935272,0.40711853158484407,32,699,8,0,4,351,4,3,3,3,29,0,0,0,0,0,0,0,0,3,2088992,1893341,1893149,522248,326597,326405,0.3746323585510254,699,0,1,513,0,0,5592,4112,1480,0.2646638054363376,5592,2885472,96,49536,90,6,0.0625,143:1;255:3,143:1;255:513,,,,,,,,,,,
1,65536,65537,0.2,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.20545683025072017,0.20501386324564616,0.20545683025072017,0.463573934124585,32,699,8,0,4,351,4,3,3,3,26,0,0,1,0,0,0,1,0,3,2088992,1697690,1697306,522248,130946,130562,0.7492647171020508,699,0,1,513,0,0,5592,4112,1480,0.2646638054363376,5592,2885472,96,49536,84,12,0.125,129:1;255:3,129:1;255:513,,,,,,,,,,,
1,65536,65537,0.3,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.2528942345331113,0.2524415969848633,0.2528942345331113,0.37661764519041696,32,740,8,0,4,574,4,2,4,2,22,0,1,0,0,0,1,0,0,2,2088992,1436822,1436182,1044496,392326,391686,0.624387264251709,740,0,2,512,0,0,5920,4112,1808,0.3054054054054054,5920,3054720,96,49536,86,10,0.10416666666666667,31:1;128:1;255:2,31:1;128:1;255:512,,,,,,,,,,,
1,65536,65537,0.4,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.2043437484341363,0.20382453600565592,0.2043437484341363,0.46609906993456374,32,740,8,0,4,574,4,2,4,2,19,0,1,1,0,0,1,1,0,2,2088992,1241171,1240339,1044496,196675,195843,0.8117034435272217,740,0,2,512,0,0,5920,4112,1808,0.3054054054054054,5920,3054720,96,49536,83,13,0.13541666666666666,3:1;128:1;255:2,3:1;128:1;255:512,,,,,,,,,,,
1,65536,65537,0.5,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.23989904827127853,0.23942400614420573,0.23989904827127853,0.3970187951074767,32,506,8,0,3,543,3,1,4,2,16,1,1,0,0,0,1,0,0,1,1567256,1045520,1044496,1044496,522760,522248,0.4995098114013672,498,8,2,256,0,0,3992,2072,1920,0.48096192384769537,3992,2059872,72,37152,64,8,0.1111111111111111,0:1;127:1;128:1;255:1,127:1;128:1;255:256,,,,,,,,,,,
1,65536,65537,0.6,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.21224475155274072,0.2117029349009196,0.21224475155274072,0.4487481098840086,32,506,8,0,3,543,3,1,4,2,13,1,1,0,0,1,1,0,0,1,1567256,849869,848653,1044496,327109,326405,0.6868259906768799,498,8,2,256,0,0,3992,2072,1920,0.48096192384769537,3992,2059872,72,37152,61,11,0.1527777777777778,0:1;15:1;128:1;255:1,15:1;128:1;255:256,,,,,,,,,,,
1,65536,65537,0.7,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.19463531595344344,0.19420266151428223,0.19463531595344344,0.48934814643235536,32,506,8,0,3,543,3,1,4,2,10,1,2,0,0,0,2,0,0,1,1567256,654218,652810,1044496,131458,130562,0.8741421699523926,498,8,2,256,0,0,3992,2072,1920,0.48096192384769537,3992,2059872,72,37152,58,14,0.19444444444444445,0:1;1:1;128:1;255:1,1:1;128:1;255:256,,,,,,,,,,,
1,65536,65537,0.8,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.19542884935314456,0.19497332572937012,0.19542884935314456,0.48736116191312395,32,272,8,0,2,511,2,0,0,4,6,2,1,0,0,0,1,0,0,0,1045520,393350,391686,1044496,392326,391686,0.624387264251709,256,16,129,0,0,0,2064,667,1397,0.6768410852713178,2064,1065024,80,41280,50,30,0.375,0:2;31:1;128:1,31:128;128:1,,,,,,,,,,,
1,65536,65537,0.875,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.1678665983490646,0.16742453575134278,0.1678665983490646,0.5673816710936177,32,272,8,0,2,511,2,0,0,4,4,2,1,0,1,0,1,0,1,0,1045520,262916,261124,1044496,261892,261124,0.7492647171020508,256,16,2,0,0,0,2064,32,2032,0.9844961240310077,2064,1065024,80,41280,44,36,0.45,0:2;7:1;128:1,7:1;128:1,,,,,,,,,,,
1,65536,65537,0.9,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.1661304811326166,0.16558666229248048,0.1661304811326166,0.5733109929180475,32,272,8,0,2,511,2,0,0,4,3,2,1,1,0,0,1,1,0,0,1045520,197699,195843,1044496,196675,195843,0.8117034435272217,256,16,2,0,0,0,2064,32,2032,0.9844961240310077,2064,1065024,80,41280,41,39,0.4875,0:2;3:1;128:1,3:1;128:1,,,,,,,,,,,
1,65536,65537,0.95,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.1616652162435154,0.1612229347229004,0.1616652162435154,0.5891460965148325,32,272,8,0,2,511,2,0,0,4,2,2,2,0,0,0,2,0,0,0,1045520,132482,130562,1044496,131458,130562,0.8741421699523926,256,16,2,0,0,0,2064,32,2032,0.9844961240310077,2064,1065024,80,41280,38,42,0.525,0:2;1:1;128:1,1:1;128:1,,,,,,,,,,,
1,65536,65537,0.96875,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.14784880137691894,0.14739413261413575,0.14784880137691894,0.6442015775919726,32,280,8,0,1,256,1,0,0,8,1,3,1,0,0,0,1,0,0,0,523784,67265,65281,522248,65729,65281,0.8741421699523926,256,24,2,0,0,0,2072,40,2032,0.9806949806949807,2072,1069152,88,45408,39,49,0.5568181818181818,0:3;128:1,128:2,,,,,,,,,,,
1,65536,65537,1.0,,faithful,0.09524443109209339,0.09480853080749511,0.09480853080749511,0.09524443109209339,0.068320050680389,0.06786133448282877,0.068320050680389,1.394091926799945,32,64,8,0,0,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2048,2048,0,0,0,0,0.0,0,64,0,0,0,0,64,64,0,0.0,64,33024,64,33024,64,0,0.0,0:4,,,,,,,,,,,,
1,98304,98305,0.0,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.2513382661466797,0.2508853276570638,0.2513382661466797,0.5380007817891967,32,256,8,0,4,1533,4,4,1,0,32,0,0,0,0,0,0,0,0,4,3137568,3137568,3137568,0,0,0,0.0,256,0,0,256,0,0,2048,2048,0,0.0,2048,1056768,32,16512,32,0,0.0,255:4,255:256,,,,,,,,,,,
1,98304,98305,0.1,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.2955076168291271,0.2950378735860189,0.2955076168291271,0.45758611954372724,32,700,8,0,4,527,4,3,3,3,29,0,0,0,0,0,0,0,0,3,3137568,2843613,2843421,784392,490437,490245,0.37475523352622986,700,0,2,513,0,0,5600,4117,1483,0.2648214285714286,5600,2889600,96,49536,90,6,0.0625,143:1;255:3,143:2;255:513,,,,,,,,,,,
1,98304,98305,0.2,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.2549580143143733,0.254475196202596,0.2549580143143733,0.5303625541800896,32,700,8,0,4,527,4,3,3,3,26,0,0,1,0,0,0,1,0,3,3137568,2549658,2549274,784392,196482,196098,0.7495104670524597,700,0,2,513,0,0,5600,4114,1486,0.26535714285714285,5600,2889600,96,49536,84,12,0.125,129:1;255:3,129:2;255:513,,,,,,,,,,,
1,98304,98305,0.3,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.3416184025506179,0.34108107884724936,0.3416184025506179,0.39582230544626235,32,868,8,0,4,862,4,2,5,2,22,0,1,0,0,0,1,0,0,2,3137568,2157718,2157078,1568784,588934,588294,0.6245920658111572,868,0,2,640,0,0,6944,5136,1808,0.26036866359447003,6944,3583104,112,57792,102,10,0.08928571428571429,31:1;128:1;255:2,31:1;128:1;255:640,,,,,,,,,,,
1,98304,98305,0.4,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.26540768255169195,0.2649370670318604,0.26540768255169195,0.5094810458401814,32,868,8,0,4,862,4,2,5,2,19,0,1,1,0,0,1,1,0,2,3137568,1863763,1862931,1568784,294979,294147,0.8119696378707886,868,0,2,640,0,0,6944,5136,1808,0.26036866359447003,6944,3583104,112,57792,99,13,0.11607142857142858,3:1;128:1;255:2,3:1;128:1;255:640,,,,,,,,,,,
1,98304,98305,0.5,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.25743718336646754,0.25699040095011394,0.25743718336646754,0.5252550618842265,32,634,8,0,3,815,3,1,6,2,16,1,1,0,0,0,1,0,0,1,2353688,1569808,1568784,1568784,784904,784392,0.49967363476753235,626,8,2,384,0,0,5016,3096,1920,0.3827751196172249,5016,2588256,88,45408,80,8,0.09090909090909091,0:1;127:1;128:1;255:1,127:1;128:1;255:384,,,,,,,,,,,
1,98304,98305,0.6,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.2388477985126277,0.23838240305582684,0.2388477985126277,0.566135357003535,32,634,8,0,3,815,3,1,6,2,13,1,1,0,0,1,1,0,0,1,2353688,1275853,1274637,1568784,490949,490245,0.6870512366294861,626,8,2,384,0,0,5016,3096,1920,0.3827751196172249,5016,2588256,88,45408,77,11,0.125,0:1;15:1;128:1;255:1,15:1;128:1;255:384,,,,,,,,,,,
1,98304,98305,0.7,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.23564761504530907,0.23515839576721193,0.23564761504530907,0.5738236886227576,32,634,8,0,3,815,3,1,6,2,10,1,2,0,0,0,2,0,0,1,2353688,981898,980490,1568784,196994,196098,0.8744288682937622,626,8,2,384,0,0,5016,3096,1920,0.3827751196172249,5016,2588256,88,45408,74,14,0.1590909090909091,0:1;1:1;128:1;255:1,1:1;128:1;255:384,,,,,,,,,,,
1,98304,98305,0.8,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.23360246559605002,0.23315733273824055,0.23360246559605002,0.5788474164235933,32,272,8,0,2,767,2,0,0,4,6,2,1,0,0,0,1,0,0,0,1569808,589958,588294,1568784,588934,588294,0.6245920658111572,256,16,129,0,0,0,2064,667,1397,0.6768410852713178,2064,1065024,80,41280,50,30,0.375,0:2;31:1;128:1,31:128;128:1,,,,,,,,,,,
1,98304,98305,0.875,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.18444648400569955,0.18394400278727213,0.18444648400569955,0.7331133711189446,32,272,8,0,2,767,2,0,0,4,4,2,1,0,1,0,1,0,1,0,1569808,393988,392196,1568784,392964,392196,0.7495104670524597,256,16,2,0,0,0,2064,32,2032,0.9844961240310077,2064,1065024,80,41280,44,36,0.45,0:2;7:1;128:1,7:1;128:1,,,,,,,,,,,
1,98304,98305,0.9,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.17686301919942102,0.17639999389648436,0.17686301919942102,0.76454752549479,32,272,8,0,2,767,2,0,0,4,3,2,1,1,0,0,1,1,0,0,1569808,296003,294147,1568784,294979,294147,0.8119696378707886,256,16,2,0,0,0,2064,32,2032,0.9844961240310077,2064,1065024,80,41280,41,39,0.4875,0:2;3:1;128:1,3:1;128:1,,,,,,,,,,,
1,98304,98305,0.95,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.17994819985081753,0.17951253255208333,0.17994819985081753,0.7514394908788,32,272,8,0,2,767,2,0,0,4,2,2,2,0,0,0,2,0,0,0,1569808,198018,196098,1568784,196994,196098,0.8744288682937622,256,16,2,0,0,0,2064,32,2032,0.9844961240310077,2064,1065024,80,41280,38,42,0.525,0:2;1:1;128:1,1:1;128:1,,,,,,,,,,,
1,98304,98305,0.96875,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.15824381650115052,0.15779199600219726,0.15824381650115052,0.8545053239377082,32,280,8,0,1,384,1,0,0,8,1,3,1,0,0,0,1,0,0,0,785928,100033,98049,784392,98497,98049,0.8744288682937622,256,24,1,0,0,0,2072,32,2040,0.9845559845559846,2072,1069152,88,45408,39,49,0.5568181818181818,0:3;128:1,128:1,,,,,,,,,,,
1,98304,98305,1.0,,faithful,0.13522018368045488,0.1347775936126709,0.1347775936126709,0.13522018368045488,0.06794785149395466,0.06753119627634684,0.06794785149395466,1.9900582683248706,32,64,8,0,0,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2048,2048,0,0,0,0,0.0,0,64,0,0,0,0,64,64,0,0.0,64,33024,64,33024,64,0,0.0,0:4,,,,,,,,,,,,
1,126976,126977,0.0,,faithful,0.170035051026692,0.16961599985758463,0.16961599985758463,0.170035051026692,0.2959884819574654,0.2953189214070638,0.2959884819574654,0.5744650937164731,32,256,8,0,4,1981,4,4,1,0,32,0,0,0,0,0,0,0,0,4,4055072,4055072,4055072,0,0,0,0.0,256,0,0,256,0,0,2048,2048,0,0.0,2048,1056768,32,16512,32,0,0.0,255:4,255:256,,,,,,,,,,,
1,126976,126977,0.1,,faithful,0.170035051026692,0.16961599985758463,0.16961599985758463,0.170035051026692,0.3545633827646573,0.35401439666748047,0.3545633827646573,0.47956179146551453,32,700,8,0,4,681,4,3,3,3,29,0,0,0,0,0,0,0,0,3,4055072,3675101,3674909,1013768,633797,633605,0.3748106062412262,700,0,2,513,0,0,5600,4117,1483,0.2648214285714286,5600,2889600,96,49536,90,6,0.0625,143:1;255:3,143:2;255:513,,,,,,,,,,,
1,126976,126977,0.2,,faithful,0.170035051026692,0.16961599985758463,0.16961599985758463,0.170035051026692,0.2974233861702184,0.2969525337219238,0.2974233861702184,0.5716936156774814,32,700,8,0,4,681,4,3,3,3,26,0,0,1,0,0,0,1,0,3,4055072,3295130,3294746,1013768,253826,253442,0.7496212124824524,700,0,2,513,0,0,5600,4114,1486,0.26535714285714285,5600,2889600,96,49536,84,12,0.125,129:1;255:3,129:2;255:513,,,,,,,,,,,
1,126976,126977,0.3,,faithful,0.170035051026692,0.16961599985758463,0.16961599985758463,0.170035051026692,0.4093637301897009,0.40882933934529625,0.4093637301897009,0.4153642310907638,32,868,8,0,4,1114,4,2,5,2,22,0,1,0,0,0,1,0,0,2,4055072,2788502,2787862,2027536,760966,760326,0.6246843338012695,868,0,2,640,0,0,6944,5136,1808,0.26036866359447003,6944,3583104,112,57792,102,10,0.08928571428571429,31:1;128:1;255:2,31:1;128:1;255:640,,,,,,,,,,,
1,126976,126977,0.4,,faithful,0.170035051026692,0.16961599985758463,0.16961599985758463,0.170035051026692,0.3096655166397492,0.30909865697224936,0.3096655166397492,0.5490926237825281,32,868,8,0,4,1114,4,2,5,2,19,0,1,1,0,0,1,1,0,2,4055072,2408531,2407699,2027536,380995,380163,0.8120896220207214,868,0,2,640,0,0,6944,5136,1808,0.26036866359447003,6944,3583104,112,57792,99,13,0.11607142857142858,3:1;128:1;255:2,3:1;128:1;255:640,,,,,,,,,,,
1,126976,126977,0.5,,faithful,0.170035051026692,0.16961599985758463,0.16961599985758463,0.170035051026692,0.3503619848440091,0.349889596303304,0.3503619848440091,0.48531250073376636,32,746,8,0,3,1053,3,1,8,2,16,1,1,0,0,0,1,0,0,1,3041816,2028560,2027536,2027536,1014280,1013768,0.49974748492240906,738,8,2,496,0,0,5912,3992,1920,0.32476319350473615,5912,3050592,104,53664,96,8,0.07692307692307693,0:1;127:1;128:1;255:1,127:1;128:1;255:496,,,,,,,,,,,
1,126976,126977,0.6,,faithful,0.170035051026692,0.16961599985758463,0.16961599985758463,0.170035051026692,0.2881884652500351,0.28770453135172525,0.2881884652500351,0.5900133819692192,32,746,8,0,3,1053,3,1,8,2,13,1,1,0,0,1,1,0,0,1,3041816,1648589,1647373,2027536,634309,633605,0.6871528029441833,738,8,2,496,0,0,5912,3992,1920,0.32476319350473615,5912,3050592,104,53664,93,11,0.10576923076923077,0:1;15:1;128:1;255:1,15:1;128:1;255:496,,,,,,,,,,,
1,126976,126977,0.7,,faithful,0.170035051026692,0.16961599985758463,0.16961599985758463,0.170035051026692,0.2544519646714131,0.2539029280344645,0.2544519646714131,0.6682402757088828,32,746,8,0,3,1053,3,1,8,2,10,1,2,0,0,0,2,0,0,1,3041816,1268618,1267210,2027536,254338,253442,0.8745580911636353,738,8,2,496,0,0,5912,3992,1920,0.32476319350473615,5912,3050592,104,53664,90,14,0.1346153846153846,0:1;1:1;128:1;255:1,1:1;128:1;255:496,,,,,,,,,,,
1,126976,126977,0.8,,faithful,0.170035051026692,0.16961599985758463,0.16961599985758463,0.170035051026692,0.2615334466099739,0.26107306480407716,0.2615334466099739,0.6501464850125502,32,272,8,0,2,991,2,0,0,4,6,2,1,0,0,0,1,0,0,0,2028560,761990,760326,2027536,760966,760326,0.6246843338012695,256,16,129,0,0,0,2064,667,1397,0.6768410852713178,2064,1065024,80,41280,50,30,0.375,0:2;31:1;128:1,31:128;128:1,,,,,,,,,,,
1,126976,126977,0.875,,faithful,0.170035051026692,0.16961599985758463,0.16961599985758463,0.170035051026692,0.2045111187423269,0.20405066808064778,0.2045111187423269,0.8314220374537539,32,272,8,0,2,991,2,0,0,4,4,2,1,0,1,0,1,0,1,0,2028560,508676,506884,2027536,507652,506884,0.7496212124824524,256,16,2,0,0,0,2064,32,2032,0.9844961240310077,2064,1065024,80,41280,44,36,0.45,0:2;7:1;128:1,7:1;128:1,,,,,,,,,,,
